s_ph,s_temp,s_do,s_turbidity,index_heure
0.0632,1.089,0.08685,0.9053,7378
-0.4814,-1.537,-0.1,-1.5625,7379
0.4353,-0.0511,0.0965,1.359,7380
-0.00757,1.655,-0.011215,-0.2129,7381
-0.4272,-1.3955,-0.2288,-0.878,7382
0.5454,-0.1703,0.337,1.367,7383
-0.2452,1.143,-0.0914,-1.38,7384
-0.2888,-0.8457,-0.2598,0.6313,7385
0.6387,0.2705,0.3142,0.11487,7386
-0.513,0.2957,-0.09686,-0.00822,7387
-0.004017,-0.8115,-0.01865,-0.5786,7388
0.4932,0.6577,-0.04272,0.2286,7389
-0.538,0.4119,0.04846,1.484,7390
0.1377,-1.244,0.0471,-2.389,7391
0.3123,0.5464,-0.0741,0.7407,7392
-0.4421,1.334,0.04935,2.23,7393
0.2532,-2.25,0.01953,-3.2,7394
-0.007465,0.5234,-0.00675,0.5557,7395
-0.1854,2.016,-0.1505,2.65,7396
0.3933,-2.217,0.12006,-2.508,7397
-0.3481,0.01239,0.1837,-0.2474,7398
-0.0931,1.773,-0.3628,1.884,7399
0.4978,-1.492,0.1329,-0.8945,7400
-0.407,0.2913,0.2905,-0.7373,7401
-0.1043,0.4705,-0.4849,0.538,7402
0.4019,-0.829,0.2532,0.4785,7403
-0.1755,0.7524,0.1887,-0.1044,7404
-0.0966,-0.3013,-0.435,-0.678,7405
0.01349,-0.2279,0.1829,0.0482,7406
0.1088,0.609,0.2644,1.54,7407
0.11456,-0.2461,-0.3098,-1.574,7408
-0.401,-0.4675,-0.06015,-0.838,7409
0.1849,0.6226,0.4006,2.812,7410
0.3784,-0.07306,-0.3088,-1.582,7411
-0.549,-0.3958,-0.1792,-1.553,7412
0.02571,0.2448,0.547,2.854,7413
0.61,0.1836,-0.3208,-0.9995,7414
-0.5605,-0.2207,-0.3171,-2.02,7415
-0.1414,-0.0818,0.6694,3.46,7416
0.6577,0.142,-0.3699,-1.89,7417
-0.457,-0.0379,-0.1956,-1.617,7418
-0.0944,-0.07446,0.5615,4.16,7419
0.4077,-0.02573,-0.569,-3.246,7420
-0.2998,0.10187,0.2058,-0.576,7421
-0.002657,-0.0322,0.2996,4.035,7422
0.1974,-0.01862,-0.61,-4.043,7423
-0.1119,0.05264,0.4653,0.3433,7424
-0.09644,-0.01816,0.0893,3.879,7425
0.03226,0.002487,-0.541,-4.816,7426
0.303,0.00953,0.417,1.41,7427
-0.4453,-0.003206,0.1467,3.02,7428
0.06018,0.007572,-0.4631,-4.523,7429
0.553,0.0003257,0.05643,2.326,7430
-0.6836,0.0163,0.4927,1.099,7431
0.0957,-0.03102,-0.2498,-2.898,7432
0.5386,0.022,-0.5244,2.361,7433
-0.5386,0.008896,0.669,-0.2246,7434
0.0978,-0.03998,0.078,-1.4795,7435
0.1653,0.04947,-0.733,1.944,7436
-0.06335,-0.02583,0.4648,-1.497,7437
0.0513,-0.02722,0.3096,0.3376,7438
-0.346,0.04987,-0.5723,0.932,7439
0.442,-0.06134,0.03256,-1.724,7440
0.03372,0.02208,0.5254,1.757,7441
-0.61,-0.001867,-0.2876,-1.021,7442
0.501,-0.02687,-0.3613,-0.802,7443
0.2112,0.02681,0.4468,2.723,7444
-0.584,-0.04105,0.10767,-2.822,7445
0.1627,0.04565,-0.407,0.3384,7446
0.3486,0.001295,0.05167,2.832,7447
-0.255,-0.06396,0.3733,-3.758,7448
-0.2053,0.08496,-0.282,1.887,7449
0.347,-8.4e-06,-0.2421,1.207,7450
0.01595,-0.06085,0.551,-3.123,7451
-0.2693,0.07385,-0.1844,2.906,7452
0.0233,-0.001309,-0.473,-1.014,7453
0.2893,-0.0261,0.5493,-1.61,7454
-0.1063,0.002056,0.0759,3.121,7455
-0.373,0.02599,-0.524,-1.884,7456
0.4558,-0.001171,0.1829,-1.084,7457
0.08575,-0.0514,0.4177,2.7,7458
-0.61,0.03482,-0.403,-1.352,7459
0.41,0.03238,-0.2302,-1.648,7460
0.2047,-0.07086,0.7095,2.96,7461
-0.4924,0.01463,-0.3481,-1.043,7462
0.2081,0.05228,-0.4692,-1.95,7463
0.2269,-0.086,0.721,2.463,7464
-0.2169,0.001691,-0.2108,-0.1716,7465
-0.1788,0.0883,-0.3777,-1.922,7466
0.3113,-0.1118,0.4512,1.818,7467
0.07715,-0.02737,-0.1962,0.01538,7468
-0.3833,0.144,-0.0792,-1.583,7469
0.1047,-0.0885,0.2866,1.56,7470
0.3591,-0.0255,-0.2072,-0.2238,7471
-0.3257,0.1426,-0.2191,-1.135,7472
-0.1539,-0.07684,0.4966,1.44,7473
0.4282,-0.007313,-0.08167,-0.1697,7474
-0.2012,0.0581,-0.5615,-1.628,7475
-0.2551,0.01677,0.6367,1.811,7476
0.4258,-0.01543,0.1764,-0.0239,7477
-0.06116,-0.2139,-0.9966,-1.515,7478
-0.4111,0.2913,0.738,0.7246,7479
0.3628,-0.010544,0.3318,1.208,7480
0.1333,-0.4631,-1.063,-1.098,7481
-0.3843,0.4744,0.575,-1.17,7482
0.10364,-0.0164,0.3198,2.348,7483
0.3154,-0.506,-0.5493,-1.178,7484
-0.419,0.538,0.1832,-0.3442,7485
0.04907,-0.04163,0.04688,0.6987,7486
0.483,-0.3845,0.03107,-1.1,7487
-0.599,0.3733,0.02031,2.32,7488
0.1289,-0.0166,-0.3586,-2.492,7489
0.455,-0.1455,0.6025,-0.484,7490
-0.5283,0.1208,-0.181,4.953,7491
0.071,-0.03973,-0.5474,-5.793,7492
0.3357,0.001383,0.7446,0.7114,7493
-0.2683,0.03943,-0.02092,5.773,7494
-0.0774,-0.06216,-0.8516,-6.742,7495
0.2323,0.004887,0.825,0.9497,7496
-0.02095,0.05154,0.0349,5.15,7497
-0.253,-0.0771,-0.807,-4.574,7498
0.1904,0.0207,0.685,-0.995,7499
0.1055,0.0647,0.1245,3.764,7500
-0.2268,-0.1137,-0.6304,-1.16,7501
0.1404,0.05618,0.3098,-2.041,7502
-0.111,0.04663,0.2644,1.169,7503
0.05853,-0.1249,-0.365,1.841,7504
0.1953,0.0781,0.04996,-1.404,7505
-0.432,0.01654,0.189,-2.297,7506
0.2303,-0.1218,-0.149,3.512,7507
0.3186,0.0751,0.0293,0.803,7508
-0.516,0.0706,-0.01817,-4.707,7509
0.0966,-0.1068,-0.1353,2.17,7510
0.4033,0.02013,0.4536,2.586,7511
-0.3982,0.1058,-0.4624,-3.094,7512
0.007183,-0.0683,-0.1068,-0.592,7513
0.2002,-0.02731,0.8457,2.389,7514
-0.06223,0.0672,-0.824,1.052,7515
-0.04926,-0.01018,-0.06232,-4.402,7516
-0.0332,-0.00429,0.8193,2.006,7517
0.0878,-0.010216,-0.652,2.94,7518
0.06793,0.01918,-0.1398,-4.07,7519
-0.2654,0.04245,0.5522,1.306,7520
0.1868,-0.10645,-0.2157,1.134,7521
0.0792,0.02864,-0.2278,-1.338,7522
-0.3062,0.0952,0.2109,1.7,7523
0.3784,-0.1256,0.00783,-2.676,7524
-0.1895,-0.004333,-0.0455,1.32,7525
-0.2156,0.0876,-0.1259,2.934,7526
0.52,-0.04358,0.1609,-6.27,7527
-0.2893,-0.0603,0.1721,2.82,7528
-0.406,0.0343,-0.5127,5.17,7529
0.7817,0.04807,0.3745,-7.44,7530
-0.3035,-0.0976,0.288,0.2744,7531
-0.5747,0.01756,-0.733,7.332,7532
0.8247,0.1239,0.381,-5.24,7533
-0.02817,-0.1155,0.4167,-3.645,7534
-0.818,0.003357,-0.8022,7.977,7535
0.587,0.09674,0.3972,-2.795,7536
0.3633,-0.06604,0.36,-4.78,7537
-0.7373,0.0058,-0.7695,5.83,7538
0.1333,0.02481,0.3718,-1.247,7539
0.4795,0.01805,0.4512,-1.892,7540
-0.2922,-0.01275,-0.9336,1.578,7541
-0.3403,-0.057,0.6084,-1.142,7542
0.5693,0.10486,0.3281,2.29,7543
-0.1311,-0.04944,-1.029,-2.375,7544
-0.4524,-0.0761,0.8667,-1.211,7545
0.593,0.12024,0.01848,5.203,7546
-0.2693,-0.0406,-0.826,-4.105,7547
-0.2172,-0.0692,0.8213,-1.871,7548
0.597,0.05667,-0.1627,5.418,7549
-0.6323,0.01507,-0.444,-2.072,7550
0.15,-0.0352,0.5015,-3.434,7551
0.608,-0.04712,-0.10583,3.66,7552
-0.894,0.05673,-0.1558,1.809,7553
0.3142,0.02391,-0.06256,-6.293,7554
0.561,-0.1158,0.424,4.14,7555
-0.808,0.04834,-0.3562,3.514,7556
0.2052,0.1129,-0.2876,-8.36,7557
0.5776,-0.1306,0.9175,5.215,7558
-0.673,0.0003092,-0.6797,2.596,7559
0.005516,0.12415,-0.307,-7.6,7560
0.639,-0.07947,1.069,5.645,7561
-0.575,-0.02585,-0.8145,0.02083,7562
-0.05075,0.09155,-0.09546,-3.994,7563
0.4778,-0.05188,0.6123,3.375,7564
-0.3457,0.0084,-0.51,-0.04626,7565
-0.08514,0.02878,0.2261,-2.488,7566
0.3018,-0.0381,-0.1357,1.903,7567
-0.1213,0.04605,0.079,0.9297,7568
-0.0929,-0.03613,0.201,-2.06,7569
0.03778,-0.02928,-0.544,-0.5063,7570
0.1991,0.08606,0.5674,3.834,7571
-0.235,-0.05994,-0.09424,-2.33,7572
-0.1178,-0.04492,-0.5054,-3.553,7573
0.462,0.0885,0.7437,6.773,7574
-0.2551,-0.0328,-0.503,-2.957,7575
-0.3015,-0.0783,-0.02643,-3.814,7576
0.4653,0.04187,0.517,6.01,7577
0.04904,0.0626,-0.535,-2.334,7578
-0.6016,-0.1254,0.1078,-2.291,7579
0.3503,-0.01177,0.3125,3.639,7580
0.4521,0.2019,-0.3982,-2.316,7581
-0.7124,-0.156,0.10144,0.9956,7582
-0.02614,-0.0689,0.264,-0.03,7583
0.852,0.246,-0.3445,-0.786,7584
-0.704,-0.1353,0.02731,1.652,7585
-0.1986,-0.1055,0.3604,-2.492,7586
0.812,0.2017,-0.3308,2.299,7587
-0.5967,-0.04483,-0.0891,-0.8003,7588
-0.01683,-0.1009,0.485,-2.082,7589
0.4014,0.0986,-0.556,4.566,7590
-0.466,0.01772,0.1904,-3.16,7591
0.3584,-0.0717,0.4204,-2.32,7592
-0.009575,0.01415,-0.722,5.676,7593
-0.4219,0.04117,0.3083,-2.184,7594
0.4983,-0.04,0.4453,-3.305,7595
-0.1527,-0.00684,-0.65,2.441,7596
-0.2179,0.01541,0.02654,4.055,7597
0.3123,-0.01002,0.685,-6.066,7598
-0.2625,0.03091,-0.575,-0.426,7599
0.1865,-0.07385,-0.2737,7.95,7600
0.06287,-0.015335,0.7666,-7.29,7601
-0.4504,0.1359,-0.2903,-1.148,7602
0.5366,-0.1392,-0.3962,7.92,7603
-0.0674,-0.0853,0.4248,-6.168,7604
-0.5576,0.2612,-0.0675,-0.9136,7605
0.695,-0.1465,-0.007236,5.9,7606
-0.212,-0.09467,-0.1169,-6.004,7607
-0.4067,0.2374,-0.1406,1.848,7608
0.6553,-0.1227,0.7188,3.26,7609
-0.4043,-0.0854,-0.7446,-5.47,7610
-0.1287,0.1808,-0.157,3.82,7611
0.6064,-0.0659,1.038,0.85,7612
-0.646,-0.0396,-0.741,-5.617,7613
0.08014,0.0626,-0.3381,6.043,7614
0.651,-0.02016,0.8223,-0.988,7615
-0.7163,0.00453,-0.2922,-4.98,7616
-0.0762,-0.01441,-0.3223,5.617,7617
0.7314,-0.0002165,0.2124,-1.668,7618
-0.3523,0.01567,0.155,-0.7637,7619
-0.551,-0.0336,-0.0722,1.222,7620
0.7534,0.0057,-0.3748,-2.205,7621
-0.06525,0.02258,0.516,2.986,7622
-0.57,-0.03662,0.005573,-1.75,7623
0.4934,-0.01357,-0.653,-1.279,7624
0.00582,0.00394,0.639,3.32,7625
-0.2922,0.0345,-0.01726,-2.559,7626
0.22,-0.06003,-0.364,0.691,7627
-0.00617,-0.02548,0.1637,-0.3005,7628
-0.1467,0.11487,0.0955,1.641,7629
0.1356,-0.0749,-0.01845,-1.292,7630
-0.0381,-0.01177,-0.1316,-2.385,7631
-0.0784,0.0948,0.02817,4.996,7632
0.1477,-0.05853,0.2247,-2.76,7633
-0.04303,0.02203,-0.3623,-2.375,7634
-0.2217,-0.01339,0.2002,5.38,7635
0.331,0.01886,0.2094,-4.047,7636
-0.001254,0.05423,-0.5537,0.02956,7637
-0.476,-0.1425,0.5083,4.074,7638
0.5723,0.11224,-0.05295,-6.19,7639
-0.1436,0.0588,-0.4458,3.922,7640
-0.4265,-0.1873,0.5806,2.043,7641
0.6523,0.1418,-0.06158,-6.05,7642
-0.294,0.02301,-0.7373,3.762,7643
-0.409,-0.1671,0.8315,2.555,7644
0.712,0.1093,0.02536,-5.77,7645
-0.2722,0.01775,-0.86,2.988,7646
-0.4314,-0.09296,0.69,2.236,7647
0.6553,0.05655,0.1299,-4.273,7648
-0.3164,0.0184,-0.564,1.757,7649
-0.11237,-0.0935,0.3945,0.8203,7650
0.366,0.0474,-0.1059,-0.2678,7651
-0.328,0.04553,-0.11554,-0.734,7652
0.08905,-0.08966,0.3005,-1.327,7653
0.1045,0.06134,-0.3806,3.754,7654
-0.1797,0.05197,0.1741,-1.504,7655
0.1958,-0.1049,0.3152,-4.758,7656
-0.1382,0.0668,-0.4814,7.504,7657
-0.05798,0.05972,0.03195,-2.51,7658
0.281,-0.0759,0.384,-4.906,7659
-0.298,0.002993,-0.1276,6.97,7660
-0.004707,0.04938,-0.352,-2.492,7661
0.4045,-0.004353,0.1741,-2.98,7662
-0.3748,-0.04224,0.3787,4.195,7663
-0.2203,0.02754,-0.2659,-1.459,7664
0.6655,0.0174,-0.524,-1.046,7665
-0.256,-0.04922,0.8247,1.144,7666
-0.55,0.0261,-0.06757,-0.5605,7667
0.7285,0.006336,-0.9307,1.316,7668
-0.0563,-0.04907,0.9746,-1.798,7669
-0.636,0.047,0.05206,0.8516,7670
0.4805,-0.01779,-1.011,0.3154,7671
0.2297,-0.06976,0.961,-0.716,7672
-0.523,0.08234,-0.06256,1.276,7673
0.05447,-0.02715,-0.7314,-2.7,7674
0.4602,-0.0887,0.79,2.91,7675
-0.2208,0.1265,-0.3384,-0.1272,7676
-0.3845,-0.02473,-0.04483,-4.383,7677
0.3872,-0.0708,0.2247,5.79,7678
0.1844,0.1055,-0.452,-1.968,7679
-0.4363,-0.0467,0.5435,-3.967,7680
0.0806,-0.01622,-0.1785,6.344,7681
0.3345,0.09576,-0.498,-2.57,7682
-0.2993,-0.08136,0.834,-2.328,7683
-0.1119,0.008415,-0.3591,2.945,7684
0.3582,0.05743,-0.5283,-0.2554,7685
-0.1207,-0.02321,0.91,-1.018,7686
-0.2583,-0.0287,-0.4268,-1.362,7687
0.2032,0.010994,-0.3308,4.1,7688
0.201,0.04318,0.544,-1.338,7689
-0.3552,-0.04697,-0.0982,-5.027,7690
0.1455,-0.04736,-0.267,6.035,7691
0.0837,0.0684,0.2145,0.4626,7692
-0.1924,0.001101,-0.01186,-6.477,7693
0.2025,-0.09045,-0.1501,3.871,7694
-0.10223,0.04633,0.0986,3.994,7695
-0.0704,0.03812,0.0973,-6.52,7696
0.2308,-0.04733,-0.1239,0.6416,7697
-0.2476,-0.05286,-0.04688,5.715,7698
0.11084,0.04453,0.1398,-4.793,7699
0.1051,0.0701,-0.09937,-0.3977,7700
-0.3215,-0.0934,0.04584,2.646,7701
0.2864,0.00542,0.01104,-1.995,7702
0.05298,0.1377,-0.1223,2.303,7703
-0.2961,-0.1235,0.2041,-2.861,7704
0.1885,-0.02043,-0.10504,0.688,7705
-0.02052,0.1508,-0.01825,4.555,7706
0.06555,-0.1161,0.0298,-6.957,7707
-0.1299,-0.00851,-0.003574,1.142,7708
-0.001696,0.11676,0.03061,6.65,7709
0.2015,-0.0842,-0.1473,-6.637,7710
-0.2374,-0.00056,0.0821,-0.74,7711
0.0682,0.0572,0.2869,5.31,7712
0.1237,-0.079,-0.479,-2.164,7713
-0.1687,0.03485,-0.002777,-2.326,7714
0.1313,0.03574,0.783,2.285,7715
-0.1694,-0.10815,-0.823,0.638,7716
0.1104,0.05722,-0.171,-3.021,7717
0.3164,0.05243,1.148,2.049,7718
-0.754,-0.1353,-0.9062,2.018,7719
0.5317,0.05826,-0.3098,-3.934,7720
0.2798,0.0787,1.214,1.846,7721
-0.819,-0.161,-0.969,2.31,7722
0.6177,0.0386,-0.0866,-5.207,7723
-0.02682,0.152,0.816,3.62,7724
-0.3633,-0.1334,-0.67,1.881,7725
0.393,-0.01778,0.08905,-6.66,7726
-0.3235,0.1538,0.2435,4.51,7727
0.1934,-0.10443,-0.1987,3.041,7728
0.1309,-0.02098,0.1033,-6.61,7729
-0.548,0.12286,-0.0616,2.254,7730
0.59,-0.0979,0.0341,4.24,7731
-0.074,-0.00351,-0.04468,-5.207,7732
-0.4858,0.0804,0.06854,-0.4102,7733
0.5015,-0.06915,-0.0002041,4.434,7734
-0.0838,0.01276,-0.1649,-1.174,7735
-0.1825,0.02795,0.3655,-4.06,7736
0.1656,-0.02638,-0.3066,3.73,7737
-0.0938,0.01799,-0.1301,2.764,7738
0.1207,-0.03815,0.4734,-6.113,7739
-0.08276,0.007458,-0.417,0.1565,7740
-0.1947,0.03973,0.1306,6.69,7741
0.4246,-0.0757,0.0635,-5.28,7742
-0.2255,0.02715,-0.1349,-1.855,7743
-0.2272,0.0192,0.2158,6.227,7744
0.4058,-0.04092,-0.245,-4.016,7745
-0.1691,0.02615,0.01044,-0.3315,7746
-0.1409,-0.05023,0.4478,2.008,7747
0.1376,0.0301,-0.6406,-1.978,7748
-0.00341,0.0447,0.2025,2.074,7749
0.06934,-0.0881,0.4636,-1.142,7750
-0.1449,0.08936,-0.593,-1.857,7751
-0.05957,0.05334,0.183,3.887,7752
0.3389,-0.1377,0.1641,-1.158,7753
-0.2388,0.0785,-0.0882,-2.707,7754
-0.1032,0.06464,-0.129,1.027,7755
0.1743,-0.10974,0.0899,3.502,7756
0.0278,0.0468,0.07733,-2.658,7757
-0.0969,0.0429,-0.1395,-3.838,7758
-0.08704,-0.0537,-0.04855,7.418,7759
0.2213,0.009674,0.3577,-2.305,7760
-0.005337,0.02695,-0.3293,-6.39,7761
-0.296,-0.02832,-0.01414,8.17,7762
0.1809,-0.0284,0.2408,-0.711,7763
0.2268,0.03418,-0.2666,-6.98,7764
-0.329,-0.002546,0.2046,6.42,7765
-0.0849,-0.05008,-0.05457,0.4543,7766
0.3948,0.0479,-0.1449,-4.613,7767
-0.1179,-0.012985,0.1794,1.904,7768
-0.323,-0.0659,0.09094,2.852,7769
0.3452,0.06946,-0.2505,-2.986,7770
0.12067,-0.03574,-0.01938,-1.435,7771
-0.5366,-0.01743,0.3486,4.56,7772
0.2988,0.0649,-0.2964,-1.72,7773
0.3577,-0.0419,-0.271,-5.207,7774
-0.6104,0.007153,0.7764,7.484,7775
0.1443,0.0514,-0.5273,-0.494,7776
0.4854,-0.0434,-0.3037,-8.28,7777
-0.5396,-0.0005693,0.9272,8.34,7778
0.01415,0.0812,-0.73,0.7534,7779
0.4097,-0.0699,-0.02397,-9.195,7780
-0.3843,-0.01685,0.5415,7.383,7781
0.1407,0.10156,-0.5093,2.443,7782
0.05453,-0.06866,0.2202,-8.91,7783
-0.2186,-0.04816,0.05902,5.734,7784
0.4465,0.1153,-0.2035,2.664,7785
-0.409,-0.064,0.2893,-6.92,7786
-0.10205,-0.0628,-0.3374,4.09,7787
0.654,0.0798,0.2097,0.3706,7788
-0.585,-0.00505,0.093,-2.328,7789
-0.0459,-0.06946,-0.4233,1.725,7790
0.4885,0.004128,0.459,-0.5757,7791
-0.362,0.0494,-0.0944,0.9785,7792
-0.0829,-0.02377,-0.4023,-0.682,7793
0.2472,-0.0599,0.515,-2.133,7794
-0.02583,0.03047,-0.04214,4.383,7795
-0.1958,0.07513,-0.467,-2.633,7796
0.1007,-0.0833,0.4736,-3.209,7797
0.269,0.005684,-0.00749,6.973,7798
-0.4238,0.0947,-0.4114,-2.646,7799
0.11957,-0.08307,0.3208,-4.855,7800
0.3203,0.02554,0.1139,6.37,7801
-0.3867,0.06244,-0.3916,-0.4346,7802
0.05618,-0.0928,0.2086,-5.273,7803
0.2281,0.09546,0.2156,3.271,7804
-0.1616,-0.04037,-0.3496,2.654,7805
-0.08057,-0.0768,0.03494,-4.164,7806
0.0669,0.1493,0.294,0.566,7807
0.1904,-0.0828,-0.2369,3.27,7808
-0.2563,-0.057,-0.0826,-2.969,7809
-0.07983,0.1339,0.2656,-1.332,7810
0.335,-0.0744,-0.0959,4.11,7811
-0.0966,-0.052,-0.1731,-2.213,7812
-0.2822,0.0932,0.2551,-1.135,7813
0.3103,-0.0561,-0.06018,1.691,7814
0.0723,-0.04565,-0.2338,-0.4187,7815
-0.3738,0.05164,0.257,0.519,7816
0.2898,0.01345,-0.0464,-1.03,7817
0.003881,-0.0771,-0.1259,-0.2433,7818
-0.167,0.011284,0.166,2.314,7819
0.0901,0.05975,-0.1287,-2.135,7820
-0.02979,-0.0416,-0.001265,0.046,7821
0.02855,-0.03375,0.185,1.293,7822
0.04495,0.09436,-0.2015,-0.4922,7823
-0.10736,0.00969,0.003,-0.8706,7824
-0.008156,-0.1047,0.1497,-0.629,7825
0.1888,0.07513,-0.05933,3.338,7826
-0.2087,0.0595,-0.11145,-2.088,7827
-0.02994,-0.0774,0.09875,-2.688,7828
0.3574,0.006424,0.0899,4.28,7829
-0.383,0.0503,-0.1774,0.3606,7830
-0.07623,-0.015526,0.1085,-4.984,7831
0.647,-0.04752,-0.0687,3.256,7832
-0.6177,0.03186,0.013756,1.974,7833
-0.0922,0.05423,0.1459,-4.457,7834
0.762,-0.0958,-0.2705,2.074,7835
-0.7393,-0.007484,0.146,1.982,7836
0.06464,0.12445,0.2106,-3.07,7837
0.6367,-0.1603,-0.426,1.153,7838
-0.77,0.0175,0.1974,1.326,7839
0.2673,0.1476,0.214,-2.07,7840
0.423,-0.2097,-0.343,-0.468,7841
-0.749,0.0508,0.1344,2.459,7842
0.4443,0.1388,0.0843,-0.3958,7843
0.2544,-0.1672,-0.1285,-3.082,7844
-0.736,0.05484,0.1332,4.098,7845
0.5537,0.08154,-0.10175,0.07904,7846
0.0704,-0.10535,-0.067,-6.07,7847
-0.4565,0.06323,0.2334,5.832,7848
0.2769,-0.001957,-0.1967,1.737,7849
-0.01252,0.02777,-0.03787,-8.42,7850
0.1564,0.01021,0.2954,5.734,7851
-0.2666,-0.0822,-0.3057,4.16,7852
-0.1614,0.1172,0.06085,-9.086,7853
0.6772,-0.02684,0.1858,2.852,7854
-0.533,-0.0904,-0.302,6.56,7855
-0.2222,0.08624,0.1849,-7.75,7856
0.7495,-0.02068,0.09314,-0.4749,7857
-0.599,-0.01797,-0.284,6.93,7858
0.0811,0.00756,0.2244,-3.756,7859
0.4133,-0.03195,0.02144,-3.012,7860
-0.6455,0.07697,-0.1368,4.035,7861
0.4534,-0.09155,0.0221,1.103,7862
0.05316,-0.06036,0.0045,-4.688,7863
-0.4792,0.1937,0.1987,2.352,7864
0.516,-0.1437,-0.2576,1.1455,7865
-0.09485,-0.1152,-0.07654,-1.211,7866
-0.3347,0.2457,0.4749,0.6914,7867
0.2786,-0.09186,-0.3809,-2.385,7868
0.05963,-0.1204,-0.1965,3.748,7869
-0.1079,0.2065,0.579,-1.119,7870
-0.1792,-0.0711,-0.3323,-4.434,7871
0.1738,-0.1159,-0.2461,6.76,7872
0.1969,0.1897,0.527,-2.986,7873
-0.3496,-0.04074,-0.306,-3.58,7874
0.06604,-0.1033,-0.0906,7.82,7875
0.2214,0.0805,0.2893,-6.523,7876
-0.2285,0.079,-0.2173,0.3809,7877
0.0941,-0.0739,0.03017,5.81,7878
0.1222,-0.2382,0.1465,-6.793,7879
-0.2927,0.523,-0.2068,2.232,7880
0.2651,-0.2219,0.0728,2.412,7881
-0.04068,-0.596,0.1804,-2.506,7882
-0.1827,0.9624,-0.3074,0.6104,7883
0.2499,-0.38,0.1145,-0.6475,7884
-0.1361,-0.5923,0.1967,2.137,7885
-0.0647,0.8667,-0.257,-1.453,7886
0.1572,-0.2644,0.03876,-2.383,7887
-0.1517,-0.3555,0.1604,4.125,7888
0.1567,0.3567,-0.1553,-0.97,7889
-0.08887,0.0301,0.03534,-2.363,7890
-0.1813,-0.0832,0.02077,1.696,7891
0.395,-0.437,0.04422,0.7783,7892
-0.2683,0.8086,-0.1028,-0.1698,7893
-0.05838,-0.305,0.02725,-2.72,7894
0.2683,-0.7773,0.1649,2.092,7895
-0.2468,1.404,-0.2534,2.537,7896
0.0818,-0.759,0.1389,-4.31,7897
0.0936,-0.6753,0.04483,-0.2422,7898
-0.2322,1.533,-0.1608,5.297,7899
0.2496,-1.131,0.1896,-3.48,7900
0.05032,-0.12164,-0.1758,-3.53,7901
-0.398,1.062,0.0897,6.152,7902
0.2886,-0.9453,0.097,-1.686,7903
0.2527,0.2354,-0.3035,-3.39,7904
-0.594,0.2087,0.2917,2.715,7905
0.2214,-0.1803,0.001928,1.983,7906
0.5015,0.2551,-0.3022,-3.365,7907
-0.709,-0.5674,0.2292,-0.287,7908
0.1982,0.567,0.1735,3.986,7909
0.443,-0.03445,-0.348,-3.055,7910
-0.6357,-0.6235,0.00989,-1.534,7911
0.2285,0.75,0.441,5.246,7912
0.3093,-0.2068,-0.3755,-4.477,7913
-0.3496,-0.3442,-0.1844,-0.5703,7914
-0.0894,0.35,0.5806,6.293,7915
0.3196,0.01689,-0.3484,-7.504,7916
0.02936,-0.08374,-0.2115,1.585,7917
-0.4482,-0.4355,0.432,6.184,7918
0.321,0.807,-0.191,-7.055,7919
0.2603,-0.305,-0.115,-0.353,7920
-0.6104,-0.777,0.1681,8.14,7921
0.2673,1.404,-0.04507,-7.906,7922
0.4014,-0.759,-0.0859,-0.1196,7923
-0.594,-0.6753,0.16,6.93,7924
0.10046,1.533,-0.1084,-6.094,7925
0.4487,-1.131,-0.08813,0.6997,7926
-0.4622,-0.12164,0.2688,2.795,7927
0.0498,1.062,-0.1874,-2.734,7928
0.3733,-0.9453,-0.1674,1.6045,7929
-0.4365,0.2354,0.458,-1.161,7930
0.03635,0.2087,-0.275,0.888,7931
0.3882,-0.1803,-0.1938,-0.4192,7932
-0.3987,0.255,0.373,-0.1622,7933
-0.003023,-0.5674,-0.0906,2.576,7934
0.3289,0.5674,-0.2233,-5.23,7935
-0.1274,-0.03427,0.11194,3.096,7936
-0.2408,-0.6235,0.1888,3.86,7937
0.1958,0.7495,-0.1818,-8.125,7938
0.1556,-0.2059,-0.1611,4.125,7939
-0.25,-0.3425,0.3618,4.105,7940
-0.11694,0.3462,-0.0684,-7.895,7941
0.3904,0.02184,-0.3801,3.088,7942
-0.044,-0.07245,0.3848,4.72,7943
-0.4563,-0.4353,0.04022,-7.066,7944
0.4219,0.7876,-0.314,1.635,7945
0.0489,-0.3857,0.1318,5.53,7946
-0.3606,-0.5312,0.1534,-6.543,7947
0.2742,1.158,-0.10284,1.15,7948
-0.1423,-0.85,-0.0835,4.742,7949
0.0579,-0.1869,0.04395,-5.863,7950
0.1868,1.04,0.1427,1.927,7951
-0.468,-0.9873,-0.172,2.52,7952
0.431,0.1632,-0.0865,-3.533,7953
0.05478,0.6353,0.321,2.678,7954
-0.516,-0.7446,-0.1952,-2.78,7955
0.4177,0.2578,-0.1501,2.156,7956
-0.003986,0.2072,0.3093,2.371,7957
-0.15,-0.261,-0.1172,-8.14,7958
0.01718,0.05396,-0.1615,6.543,7959
-0.01322,0.0731,0.1732,3.416,7960
0.3337,-0.05798,0.0695,-10.73,7961
-0.554,-0.0653,-0.253,6.758,7962
0.1696,0.08105,0.1528,3.646,7963
0.552,0.01622,0.1475,-9.22,7964
-0.882,-0.05276,-0.3225,5.348,7965
0.3762,0.04285,0.1576,3.2,7966
0.5806,0.01163,0.1547,-7.707,7967
